Proteins	Gonames	Goterms	Probability
4FEZ-A	transition metal ion transport	GO:0000041	0.0015
4FEZ-A	cell projection organization	GO:0030030	0.0002
4FEZ-A	protein localization to cell periphery	GO:1990778	0.0000
4FEZ-A	pyrimidine ribonucleoside triphosphate metabolic process	GO:0009208	0.0606
4FEZ-A	hemolysis in other organism	GO:0044179	0.0000
4FEZ-A	negative regulation of cell communication	GO:0010648	0.0000
4FEZ-A	regulation of receptor signaling pathway via JAK-STAT	GO:0046425	0.0000
4FEZ-A	carbohydrate transport	GO:0008643	0.0072
4FEZ-A	transcription elongation from RNA polymerase II promoter	GO:0006368	0.0000
4FEZ-A	actin filament bundle organization	GO:0061572	0.0000
4FEZ-A	DNA replication initiation	GO:0006270	0.0001
4FEZ-A	secondary alcohol metabolic process	GO:1902652	0.0053
4FEZ-A	regulation of muscle contraction	GO:0006937	0.0000
4FEZ-A	glycine metabolic process	GO:0006544	0.0240
4FEZ-A	carboxylic acid metabolic process	GO:0019752	0.8716
4FEZ-A	polyol catabolic process	GO:0046174	0.0358
4FEZ-A	response to hypoxia	GO:0001666	0.0024
4FEZ-A	positive regulation of cytoskeleton organization	GO:0051495	0.0001
4FEZ-A	organic cyclic compound catabolic process	GO:1901361	0.0780
4FEZ-A	activation of innate immune response	GO:0002218	0.0000
4FEZ-A	positive regulation of cation transmembrane transport	GO:1904064	0.0000
4FEZ-A	peptide biosynthetic process	GO:0043043	0.3407
4FEZ-A	steroid biosynthetic process	GO:0006694	0.0018
4FEZ-A	negative regulation of response to stimulus	GO:0048585	0.0001
4FEZ-A	viral life cycle	GO:0019058	0.0005
4FEZ-A	polysaccharide catabolic process	GO:0000272	0.0014
4FEZ-A	maintenance of DNA repeat elements	GO:0043570	0.0003
4FEZ-A	regulation of Wnt signaling pathway	GO:0030111	0.0000
4FEZ-A	cellular response to lipopolysaccharide	GO:0071222	0.0000
4FEZ-A	indolalkylamine biosynthetic process	GO:0046219	0.1141
4FEZ-A	plasma membrane invagination	GO:0099024	0.0000
4FEZ-A	release of sequestered calcium ion into cytosol	GO:0051209	0.0000
4FEZ-A	negative regulation of nitrogen compound metabolic process	GO:0051172	0.0018
4FEZ-A	purine ribonucleoside metabolic process	GO:0046128	0.1798
4FEZ-A	regulation of lymphocyte proliferation	GO:0050670	0.0000
4FEZ-A	establishment of localization in cell	GO:0051649	0.0040
4FEZ-A	antibiotic metabolic process	GO:0016999	0.0001
4FEZ-A	cognition	GO:0050890	0.0001
4FEZ-A	nuclear transport	GO:0051169	0.0004
4FEZ-A	positive regulation of actin filament polymerization	GO:0030838	0.0000
4FEZ-A	positive regulation of cellular biosynthetic process	GO:0031328	0.0026
4FEZ-A	second-messenger-mediated signaling	GO:0019932	0.0001
4FEZ-A	positive regulation of cell development	GO:0010720	0.0000
4FEZ-A	pigment biosynthetic process	GO:0046148	0.0563
4FEZ-A	actin filament bundle assembly	GO:0051017	0.0000
4FEZ-A	organonitrogen compound catabolic process	GO:1901565	0.3819
4FEZ-A	antigen receptor-mediated signaling pathway	GO:0050851	0.0001
4FEZ-A	purine nucleoside bisphosphate metabolic process	GO:0034032	0.0803
4FEZ-A	negative regulation of protein-containing complex assembly	GO:0031333	0.0000
4FEZ-A	lymphocyte proliferation	GO:0046651	0.0000
4FEZ-A	cellular glucan metabolic process	GO:0006073	0.0029
4FEZ-A	translational elongation	GO:0006414	0.0405
4FEZ-A	positive regulation of programmed cell death	GO:0043068	0.0001
4FEZ-A	vitamin metabolic process	GO:0006766	0.0775
4FEZ-A	positive regulation of intracellular protein transport	GO:0090316	0.0000
4FEZ-A	regulation of cellular protein catabolic process	GO:1903362	0.0001
4FEZ-A	recombinational repair	GO:0000725	0.0001
4FEZ-A	positive regulation of peptidase activity	GO:0010952	0.0000
4FEZ-A	regulation of immune response	GO:0050776	0.0001
4FEZ-A	hexose biosynthetic process	GO:0019319	0.0743
4FEZ-A	cell activation involved in immune response	GO:0002263	0.0000
4FEZ-A	regulation of angiogenesis	GO:0045765	0.0000
4FEZ-A	transcription, DNA-templated	GO:0006351	0.0073
4FEZ-A	cellular response to stimulus	GO:0051716	0.2056
4FEZ-A	cell cycle G1/S phase transition	GO:0044843	0.0000
4FEZ-A	long-chain fatty acid metabolic process	GO:0001676	0.0013
4FEZ-A	response to temperature stimulus	GO:0009266	0.0173
4FEZ-A	regulation of protein localization to membrane	GO:1905475	0.0000
4FEZ-A	nucleocytoplasmic transport	GO:0006913	0.0003
4FEZ-A	import into cell	GO:0098657	0.0007
4FEZ-A	response to superoxide	GO:0000303	0.0027
4FEZ-A	organophosphate ester transport	GO:0015748	0.0001
4FEZ-A	immune system development	GO:0002520	0.0001
4FEZ-A	multicellular organismal reproductive process	GO:0048609	0.0005
4FEZ-A	homeostasis of number of cells	GO:0048872	0.0000
4FEZ-A	positive regulation of cell cycle	GO:0045787	0.0000
4FEZ-A	regulation of establishment of protein localization	GO:0070201	0.0000
4FEZ-A	fatty acid metabolic process	GO:0006631	0.2172
4FEZ-A	positive regulation of phosphorus metabolic process	GO:0010562	0.0005
4FEZ-A	cellular carbohydrate catabolic process	GO:0044275	0.0111
4FEZ-A	disaccharide transport	GO:0015766	0.0008
4FEZ-A	thiamine diphosphate biosynthetic process	GO:0009229	0.0071
4FEZ-A	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377	0.0000
4FEZ-A	killing of cells in other organism involved in symbiotic interaction	GO:0051883	0.0000
4FEZ-A	cellular response to biotic stimulus	GO:0071216	0.0000
4FEZ-A	antigen processing and presentation of peptide antigen via MHC class I	GO:0002474	0.0000
4FEZ-A	negative regulation of protein metabolic process	GO:0051248	0.0006
4FEZ-A	regulation of cellular protein localization	GO:1903827	0.0000
4FEZ-A	cellular lipid metabolic process	GO:0044255	0.3429
4FEZ-A	antigen processing and presentation	GO:0019882	0.0000
4FEZ-A	organic anion transport	GO:0015711	0.0021
4FEZ-A	adaptive immune response	GO:0002250	0.0000
4FEZ-A	epithelium development	GO:0060429	0.0002
4FEZ-A	virion assembly	GO:0019068	0.0000
4FEZ-A	regulation of translational initiation	GO:0006446	0.0003
4FEZ-A	regulation of cell communication	GO:0010646	0.0004
4FEZ-A	protein maturation	GO:0051604	0.0057
4FEZ-A	glycoprotein biosynthetic process	GO:0009101	0.0007
4FEZ-A	blood circulation	GO:0008015	0.0000
4FEZ-A	nucleobase-containing compound transport	GO:0015931	0.0005
4FEZ-A	histone acetylation	GO:0016573	0.0002
4FEZ-A	complement activation, classical pathway	GO:0006958	0.0000
4FEZ-A	detection of chemical stimulus	GO:0009593	0.0000
4FEZ-A	negative regulation of synaptic transmission	GO:0050805	0.0000
4FEZ-A	pentose-phosphate shunt	GO:0006098	0.0137
4FEZ-A	negative regulation of mitotic cell cycle phase transition	GO:1901991	0.0000
4FEZ-A	positive regulation of cytosolic calcium ion concentration	GO:0007204	0.0000
4FEZ-A	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	GO:0002433	0.0000
4FEZ-A	positive regulation of cell population proliferation	GO:0008284	0.0000
4FEZ-A	glucose metabolic process	GO:0006006	0.2013
4FEZ-A	bioluminescence	GO:0008218	0.0000
4FEZ-A	sensory perception of mechanical stimulus	GO:0050954	0.0000
4FEZ-A	RNA modification	GO:0009451	0.0271
4FEZ-A	nonribosomal peptide biosynthetic process	GO:0019184	0.0014
4FEZ-A	response to fungus	GO:0009620	0.0000
4FEZ-A	leukocyte migration	GO:0050900	0.0000
4FEZ-A	muscle cell differentiation	GO:0042692	0.0000
4FEZ-A	regulation of protein ubiquitination	GO:0031396	0.0000
4FEZ-A	regulation of cysteine-type endopeptidase activity involved in apoptotic process	GO:0043281	0.0000
4FEZ-A	chromatin assembly or disassembly	GO:0006333	0.0000
4FEZ-A	negative regulation of cellular metabolic process	GO:0031324	0.0022
4FEZ-A	regulation of transferase activity	GO:0051338	0.0002
4FEZ-A	regulation of response to stimulus	GO:0048583	0.0020
4FEZ-A	positive regulation of cell adhesion	GO:0045785	0.0000
4FEZ-A	polysaccharide biosynthetic process	GO:0000271	0.0933
4FEZ-A	regulation of reactive oxygen species metabolic process	GO:2000377	0.0002
4FEZ-A	modulation of process of other organism involved in symbiotic interaction	GO:0051817	0.0002
4FEZ-A	double-strand break repair via homologous recombination	GO:0000724	0.0000
4FEZ-A	water-soluble vitamin biosynthetic process	GO:0042364	0.1076
4FEZ-A	multicellular organism development	GO:0007275	0.0043
4FEZ-A	cellular carbohydrate biosynthetic process	GO:0034637	0.0750
4FEZ-A	response to hexose	GO:0009746	0.0004
4FEZ-A	aging	GO:0007568	0.0015
4FEZ-A	negative regulation of Wnt signaling pathway	GO:0030178	0.0000
4FEZ-A	ketone biosynthetic process	GO:0042181	0.0125
4FEZ-A	anatomical structure development	GO:0048856	0.0600
4FEZ-A	taxis	GO:0042330	0.0007
4FEZ-A	regulation of macromolecule biosynthetic process	GO:0010556	0.0125
4FEZ-A	glycosyl compound catabolic process	GO:1901658	0.0037
4FEZ-A	response to reactive oxygen species	GO:0000302	0.0052
4FEZ-A	extracellular structure organization	GO:0043062	0.0000
4FEZ-A	UMP metabolic process	GO:0046049	0.1406
4FEZ-A	ribonucleoprotein complex biogenesis	GO:0022613	0.0186
4FEZ-A	entry into host	GO:0044409	0.0001
4FEZ-A	protein insertion into membrane	GO:0051205	0.0000
4FEZ-A	nitrogen cycle metabolic process	GO:0071941	0.0119
4FEZ-A	regulation of mRNA stability	GO:0043488	0.0000
4FEZ-A	sporulation	GO:0043934	0.0040
4FEZ-A	rRNA methylation	GO:0031167	0.0026
4FEZ-A	Fc receptor signaling pathway	GO:0038093	0.0000
4FEZ-A	regulation of protein stability	GO:0031647	0.0003
4FEZ-A	immune effector process	GO:0002252	0.0012
4FEZ-A	anatomical structure maturation	GO:0071695	0.0000
4FEZ-A	ribonucleotide metabolic process	GO:0009259	0.7036
4FEZ-A	molybdopterin cofactor metabolic process	GO:0043545	0.0115
4FEZ-A	hormone-mediated signaling pathway	GO:0009755	0.0000
4FEZ-A	negative regulation of cell population proliferation	GO:0008285	0.0000
4FEZ-A	cell part morphogenesis	GO:0032990	0.0000
4FEZ-A	immune response	GO:0006955	0.0004
4FEZ-A	hemostasis	GO:0007599	0.0000
4FEZ-A	establishment of protein localization to extracellular region	GO:0035592	0.0002
4FEZ-A	regulation of nervous system development	GO:0051960	0.0000
4FEZ-A	nitric oxide metabolic process	GO:0046209	0.0000
4FEZ-A	intracellular signal transduction	GO:0035556	0.0062
4FEZ-A	protein stabilization	GO:0050821	0.0002
4FEZ-A	regulation of lymphocyte mediated immunity	GO:0002706	0.0000
4FEZ-A	nucleoside bisphosphate biosynthetic process	GO:0033866	0.0598
4FEZ-A	maturation of 5.8S rRNA	GO:0000460	0.0001
4FEZ-A	response to other organism	GO:0051707	0.0032
4FEZ-A	regulation of localization	GO:0032879	0.0005
4FEZ-A	deoxyribonucleotide metabolic process	GO:0009262	0.0368
4FEZ-A	movement of cell or subcellular component	GO:0006928	0.0146
4FEZ-A	lysine biosynthetic process via diaminopimelate	GO:0009089	0.2461
4FEZ-A	coenzyme A metabolic process	GO:0015936	0.0144
4FEZ-A	positive regulation of transmembrane transport	GO:0034764	0.0000
4FEZ-A	positive regulation of macromolecule metabolic process	GO:0010604	0.0037
4FEZ-A	pyrimidine nucleoside triphosphate biosynthetic process	GO:0009148	0.0745
4FEZ-A	immunoglobulin production	GO:0002377	0.0000
4FEZ-A	immune response-activating signal transduction	GO:0002757	0.0001
4FEZ-A	protein-DNA complex subunit organization	GO:0071824	0.0000
4FEZ-A	RNA biosynthetic process	GO:0032774	0.0105
4FEZ-A	nucleobase metabolic process	GO:0009112	0.1239
4FEZ-A	acyl-CoA biosynthetic process	GO:0071616	0.0370
4FEZ-A	reproductive system development	GO:0061458	0.0002
4FEZ-A	nicotinamide nucleotide biosynthetic process	GO:0019359	0.0248
4FEZ-A	NIK/NF-kappaB signaling	GO:0038061	0.0000
4FEZ-A	regulation of nuclear division	GO:0051783	0.0000
4FEZ-A	glycerolipid biosynthetic process	GO:0045017	0.0019
4FEZ-A	hormone secretion	GO:0046879	0.0000
4FEZ-A	cellular response to insulin stimulus	GO:0032869	0.0001
4FEZ-A	lipid modification	GO:0030258	0.0135
4FEZ-A	divalent metal ion transport	GO:0070838	0.0001
4FEZ-A	purine nucleoside monophosphate metabolic process	GO:0009126	0.3848
4FEZ-A	negative regulation of nucleic acid-templated transcription	GO:1903507	0.0008
4FEZ-A	T cell differentiation	GO:0030217	0.0000
4FEZ-A	purine-containing compound catabolic process	GO:0072523	0.0078
4FEZ-A	sensory perception of sound	GO:0007605	0.0000
4FEZ-A	animal organ morphogenesis	GO:0009887	0.0000
4FEZ-A	toll-like receptor signaling pathway	GO:0002224	0.0000
4FEZ-A	regulation of defense response	GO:0031347	0.0002
4FEZ-A	respiratory electron transport chain	GO:0022904	0.0025
4FEZ-A	organophosphate metabolic process	GO:0019637	0.7451
4FEZ-A	neutrophil migration	GO:1990266	0.0000
4FEZ-A	RNA localization	GO:0006403	0.0001
4FEZ-A	multi-multicellular organism process	GO:0044706	0.0000
4FEZ-A	glucan biosynthetic process	GO:0009250	0.0029
4FEZ-A	myeloid cell activation involved in immune response	GO:0002275	0.0000
4FEZ-A	plasma membrane bounded cell projection assembly	GO:0120031	0.0000
4FEZ-A	fatty acid derivative metabolic process	GO:1901568	0.0035
4FEZ-A	carbohydrate metabolic process	GO:0005975	0.2143
4FEZ-A	isopentenyl diphosphate biosynthetic process	GO:0009240	0.0364
4FEZ-A	regulation of gene expression	GO:0010468	0.0147
4FEZ-A	lipid metabolic process	GO:0006629	0.2477
4FEZ-A	regulation of cell size	GO:0008361	0.0001
4FEZ-A	axon guidance	GO:0007411	0.0000
4FEZ-A	vitamin B6 biosynthetic process	GO:0042819	0.0716
4FEZ-A	negative regulation of cellular amide metabolic process	GO:0034249	0.0011
4FEZ-A	aspartate family amino acid biosynthetic process	GO:0009067	0.3651
4FEZ-A	aromatic compound catabolic process	GO:0019439	0.0907
4FEZ-A	negative regulation of nucleobase-containing compound metabolic process	GO:0045934	0.0029
4FEZ-A	ossification	GO:0001503	0.0000
4FEZ-A	positive regulation of leukocyte cell-cell adhesion	GO:1903039	0.0000
4FEZ-A	regulation of leukocyte chemotaxis	GO:0002688	0.0000
4FEZ-A	pyrimidine nucleoside triphosphate metabolic process	GO:0009147	0.0923
4FEZ-A	nucleotide biosynthetic process	GO:0009165	0.6315
4FEZ-A	negative regulation of molecular function	GO:0044092	0.0005
4FEZ-A	regulation of transmembrane transport	GO:0034762	0.0003
4FEZ-A	regulation of DNA-binding transcription factor activity	GO:0051090	0.0001
4FEZ-A	covalent chromatin modification	GO:0016569	0.0005
4FEZ-A	ribonucleoside bisphosphate metabolic process	GO:0033875	0.0590
4FEZ-A	microtubule cytoskeleton organization	GO:0000226	0.0001
4FEZ-A	import into nucleus	GO:0051170	0.0000
4FEZ-A	regulation of supramolecular fiber organization	GO:1902903	0.0000
4FEZ-A	calcium ion homeostasis	GO:0055074	0.0000
4FEZ-A	negative regulation of cell cycle phase transition	GO:1901988	0.0000
4FEZ-A	tetrapyrrole biosynthetic process	GO:0033014	0.0431
4FEZ-A	catabolic process	GO:0009056	0.4866
4FEZ-A	regulation of cytoskeleton organization	GO:0051493	0.0000
4FEZ-A	negative regulation of cellular biosynthetic process	GO:0031327	0.0028
4FEZ-A	defense response to other organism	GO:0098542	0.0019
4FEZ-A	striated muscle contraction	GO:0006941	0.0000
4FEZ-A	cellular polysaccharide catabolic process	GO:0044247	0.0004
4FEZ-A	cell wall organization	GO:0071555	0.0559
4FEZ-A	exit from host cell	GO:0035891	0.0000
4FEZ-A	positive regulation of signaling	GO:0023056	0.0002
4FEZ-A	organelle fission	GO:0048285	0.0000
4FEZ-A	arginine biosynthetic process	GO:0006526	0.1457
4FEZ-A	response to carbohydrate	GO:0009743	0.0015
4FEZ-A	cellular alkane metabolic process	GO:0043446	0.0015
4FEZ-A	cell chemotaxis	GO:0060326	0.0000
4FEZ-A	cellular response to steroid hormone stimulus	GO:0071383	0.0000
4FEZ-A	purine nucleoside bisphosphate biosynthetic process	GO:0034033	0.0409
4FEZ-A	regulation of carbohydrate metabolic process	GO:0006109	0.0014
4FEZ-A	L-methionine biosynthetic process	GO:0071265	0.0299
4FEZ-A	small GTPase mediated signal transduction	GO:0007264	0.0003
4FEZ-A	protein localization	GO:0008104	0.0014
4FEZ-A	negative regulation of transport	GO:0051051	0.0000
4FEZ-A	organelle fusion	GO:0048284	0.0000
4FEZ-A	cellular respiration	GO:0045333	0.0955
4FEZ-A	positive regulation of cellular metabolic process	GO:0031325	0.0069
4FEZ-A	thiamine-containing compound metabolic process	GO:0042723	0.0096
4FEZ-A	cellular cation homeostasis	GO:0030003	0.0012
4FEZ-A	regulation of DNA replication	GO:0006275	0.0001
4FEZ-A	regulation of cytokine secretion	GO:0050707	0.0000
4FEZ-A	signal release from synapse	GO:0099643	0.0000
4FEZ-A	CTP biosynthetic process	GO:0006241	0.0746
4FEZ-A	endomembrane system organization	GO:0010256	0.0000
4FEZ-A	purine ribonucleoside biosynthetic process	GO:0046129	0.2901
4FEZ-A	membrane invagination	GO:0010324	0.0000
4FEZ-A	nucleotide salvage	GO:0043173	0.0749
4FEZ-A	B cell activation	GO:0042113	0.0000
4FEZ-A	neurotransmitter secretion	GO:0007269	0.0000
4FEZ-A	transcription preinitiation complex assembly	GO:0070897	0.0000
4FEZ-A	central nervous system development	GO:0007417	0.0001
4FEZ-A	positive regulation of response to external stimulus	GO:0032103	0.0000
4FEZ-A	system development	GO:0048731	0.0024
4FEZ-A	carbon fixation	GO:0015977	0.0280
4FEZ-A	positive regulation of multicellular organismal process	GO:0051240	0.0001
4FEZ-A	glial cell differentiation	GO:0010001	0.0000
4FEZ-A	positive regulation of molecular function	GO:0044093	0.0018
4FEZ-A	regulation of translation	GO:0006417	0.0059
4FEZ-A	phosphatidylinositol metabolic process	GO:0046488	0.0036
4FEZ-A	cell projection assembly	GO:0030031	0.0001
4FEZ-A	divalent inorganic cation homeostasis	GO:0072507	0.0000
4FEZ-A	ncRNA catabolic process	GO:0034661	0.0016
4FEZ-A	membrane lipid metabolic process	GO:0006643	0.0250
4FEZ-A	inorganic ion transmembrane transport	GO:0098660	0.0282
4FEZ-A	regulation of mitotic cell cycle phase transition	GO:1901990	0.0000
4FEZ-A	ornithine metabolic process	GO:0006591	0.0576
4FEZ-A	synapse organization	GO:0050808	0.0000
4FEZ-A	cell activation	GO:0001775	0.0000
4FEZ-A	cellular amide metabolic process	GO:0043603	0.4922
4FEZ-A	glycine biosynthetic process	GO:0006545	0.0189
4FEZ-A	negative regulation of establishment of protein localization	GO:1904950	0.0000
4FEZ-A	in utero embryonic development	GO:0001701	0.0000
4FEZ-A	rRNA processing	GO:0006364	0.0087
4FEZ-A	extrinsic apoptotic signaling pathway	GO:0097191	0.0000
4FEZ-A	nucleoside biosynthetic process	GO:0009163	0.2160
4FEZ-A	deoxyribonucleoside triphosphate biosynthetic process	GO:0009202	0.0125
4FEZ-A	cellular response to organonitrogen compound	GO:0071417	0.0042
4FEZ-A	base-excision repair	GO:0006284	0.0025
4FEZ-A	secondary metabolite biosynthetic process	GO:0044550	0.0011
4FEZ-A	pyrimidine ribonucleotide biosynthetic process	GO:0009220	0.2909
4FEZ-A	pyruvate family amino acid metabolic process	GO:0009078	0.0157
4FEZ-A	regulation of epithelial cell proliferation	GO:0050678	0.0000
4FEZ-A	positive regulation of hydrolase activity	GO:0051345	0.0003
4FEZ-A	positive regulation of proteolysis	GO:0045862	0.0000
4FEZ-A	peptidyl-serine phosphorylation	GO:0018105	0.0000
4FEZ-A	positive regulation of GTPase activity	GO:0043547	0.0000
4FEZ-A	pyrimidine deoxyribonucleotide metabolic process	GO:0009219	0.0093
4FEZ-A	axon development	GO:0061564	0.0000
4FEZ-A	regulation of mononuclear cell proliferation	GO:0032944	0.0000
4FEZ-A	internal protein amino acid acetylation	GO:0006475	0.0002
4FEZ-A	protein-DNA complex assembly	GO:0065004	0.0000
4FEZ-A	regulation of innate immune response	GO:0045088	0.0000
4FEZ-A	regulation of cellular protein metabolic process	GO:0032268	0.0026
4FEZ-A	response to acid chemical	GO:0001101	0.0003
4FEZ-A	regulation of cell projection organization	GO:0031344	0.0000
4FEZ-A	nicotinamide nucleotide metabolic process	GO:0046496	0.0365
4FEZ-A	regulation of protein secretion	GO:0050708	0.0000
4FEZ-A	IMP metabolic process	GO:0046040	0.2211
4FEZ-A	aminoglycan metabolic process	GO:0006022	0.0448
4FEZ-A	regulation of signaling	GO:0023051	0.0006
4FEZ-A	cellular protein localization	GO:0034613	0.0010
4FEZ-A	cholesterol metabolic process	GO:0008203	0.0009
4FEZ-A	regulation of binding	GO:0051098	0.0001
4FEZ-A	multicellular organismal homeostasis	GO:0048871	0.0000
4FEZ-A	anatomical structure homeostasis	GO:0060249	0.0002
4FEZ-A	negative regulation of chromosome organization	GO:2001251	0.0000
4FEZ-A	cellular response to chemical stress	GO:0062197	0.0056
4FEZ-A	regulation of organelle organization	GO:0033043	0.0002
4FEZ-A	stem cell differentiation	GO:0048863	0.0000
4FEZ-A	macromolecule localization	GO:0033036	0.0015
4FEZ-A	regulation of hemopoiesis	GO:1903706	0.0000
4FEZ-A	regulation of protein catabolic process	GO:0042176	0.0002
4FEZ-A	mRNA cis splicing, via spliceosome	GO:0045292	0.0000
4FEZ-A	protein acylation	GO:0043543	0.0012
4FEZ-A	regulation of glucose metabolic process	GO:0010906	0.0002
4FEZ-A	biological adhesion	GO:0022610	0.0004
4FEZ-A	protein targeting to ER	GO:0045047	0.0016
4FEZ-A	mRNA transport	GO:0051028	0.0000
4FEZ-A	mRNA 3'-end processing	GO:0031124	0.0000
4FEZ-A	glycosyl compound biosynthetic process	GO:1901659	0.2012
4FEZ-A	protein homotetramerization	GO:0051289	0.0199
4FEZ-A	positive regulation of protein metabolic process	GO:0051247	0.0008
4FEZ-A	regulation of G1/S transition of mitotic cell cycle	GO:2000045	0.0000
4FEZ-A	cellular homeostasis	GO:0019725	0.0031
4FEZ-A	response to growth factor	GO:0070848	0.0000
4FEZ-A	negative regulation of protein phosphorylation	GO:0001933	0.0000
4FEZ-A	response to defenses of other organism	GO:0052173	0.0004
4FEZ-A	dephosphorylation	GO:0016311	0.0108
4FEZ-A	establishment of protein localization to mitochondrion	GO:0072655	0.0000
4FEZ-A	establishment of vesicle localization	GO:0051650	0.0000
4FEZ-A	negative regulation of signaling	GO:0023057	0.0000
4FEZ-A	positive regulation of leukocyte migration	GO:0002687	0.0000
4FEZ-A	positive regulation of protein kinase activity	GO:0045860	0.0001
4FEZ-A	positive regulation of cell-cell adhesion	GO:0022409	0.0000
4FEZ-A	wound healing	GO:0042060	0.0000
4FEZ-A	double-strand break repair	GO:0006302	0.0006
4FEZ-A	chaperone-mediated protein folding	GO:0061077	0.0001
4FEZ-A	response to maltose	GO:0034286	0.0000
4FEZ-A	carbohydrate biosynthetic process	GO:0016051	0.2784
4FEZ-A	peptide transport	GO:0015833	0.0019
4FEZ-A	cellular component organization	GO:0016043	0.1954
4FEZ-A	protein depolymerization	GO:0051261	0.0000
4FEZ-A	vitamin biosynthetic process	GO:0009110	0.1171
4FEZ-A	carbohydrate derivative catabolic process	GO:1901136	0.0211
4FEZ-A	Wnt signaling pathway	GO:0016055	0.0000
4FEZ-A	long-chain fatty acid transport	GO:0015909	0.0000
4FEZ-A	regulation of multicellular organismal development	GO:2000026	0.0002
4FEZ-A	transmembrane transport	GO:0055085	0.0434
4FEZ-A	negative regulation of DNA-binding transcription factor activity	GO:0043433	0.0000
4FEZ-A	pyrimidine ribonucleoside triphosphate biosynthetic process	GO:0009209	0.0968
4FEZ-A	carbohydrate derivative metabolic process	GO:1901135	0.6482
4FEZ-A	proteasomal ubiquitin-independent protein catabolic process	GO:0010499	0.0002
4FEZ-A	cellular response to decreased oxygen levels	GO:0036294	0.0001
4FEZ-A	lipid phosphorylation	GO:0046834	0.0016
4FEZ-A	regulation of cation transmembrane transport	GO:1904062	0.0000
4FEZ-A	cellular response to peptide hormone stimulus	GO:0071375	0.0001
4FEZ-A	tube development	GO:0035295	0.0001
4FEZ-A	nucleoside monophosphate metabolic process	GO:0009123	0.5571
4FEZ-A	vitamin B6 metabolic process	GO:0042816	0.0453
4FEZ-A	ribose phosphate metabolic process	GO:0019693	0.7010
4FEZ-A	leukocyte cell-cell adhesion	GO:0007159	0.0000
4FEZ-A	regulation of hormone secretion	GO:0046883	0.0000
4FEZ-A	protein modification by small protein conjugation	GO:0032446	0.0007
4FEZ-A	AMP biosynthetic process	GO:0006167	0.0621
4FEZ-A	arachidonic acid secretion	GO:0050482	0.0000
4FEZ-A	lipopolysaccharide metabolic process	GO:0008653	0.0395
4FEZ-A	ribosomal small subunit assembly	GO:0000028	0.0004
4FEZ-A	lipoprotein metabolic process	GO:0042157	0.0000
4FEZ-A	'de novo' UMP biosynthetic process	GO:0044205	0.0959
4FEZ-A	microtubule cytoskeleton organization involved in mitosis	GO:1902850	0.0000
4FEZ-A	RNA 5'-end processing	GO:0000966	0.0002
4FEZ-A	positive regulation of cellular component organization	GO:0051130	0.0002
4FEZ-A	negative regulation of kinase activity	GO:0033673	0.0000
4FEZ-A	activation of immune response	GO:0002253	0.0000
4FEZ-A	regulation of phosphorus metabolic process	GO:0051174	0.0017
4FEZ-A	regulation of GTPase activity	GO:0043087	0.0000
4FEZ-A	maintenance of location	GO:0051235	0.0001
4FEZ-A	pteridine-containing compound metabolic process	GO:0042558	0.0351
4FEZ-A	chromatin silencing	GO:0006342	0.0000
4FEZ-A	organic acid biosynthetic process	GO:0016053	0.6416
4FEZ-A	regulation of neurotransmitter secretion	GO:0046928	0.0000
4FEZ-A	serine family amino acid metabolic process	GO:0009069	0.1339
4FEZ-A	purine-containing compound biosynthetic process	GO:0072522	0.6450
4FEZ-A	cytokine secretion	GO:0050663	0.0000
4FEZ-A	mitotic cell cycle checkpoint	GO:0007093	0.0000
4FEZ-A	regulation of nitrogen compound metabolic process	GO:0051171	0.0133
4FEZ-A	T cell proliferation	GO:0042098	0.0000
4FEZ-A	ncRNA transcription	GO:0098781	0.0000
4FEZ-A	regulation of ion transport	GO:0043269	0.0001
4FEZ-A	neuron differentiation	GO:0030182	0.0000
4FEZ-A	inorganic cation transmembrane transport	GO:0098662	0.0298
4FEZ-A	actomyosin structure organization	GO:0031032	0.0000
4FEZ-A	cellular iron ion homeostasis	GO:0006879	0.0004
4FEZ-A	endoplasmic reticulum to Golgi vesicle-mediated transport	GO:0006888	0.0000
4FEZ-A	RNA 3'-end processing	GO:0031123	0.0022
4FEZ-A	positive regulation of MAP kinase activity	GO:0043406	0.0000
4FEZ-A	cell cycle arrest	GO:0007050	0.0000
4FEZ-A	regulation of MAP kinase activity	GO:0043405	0.0000
4FEZ-A	maturation of LSU-rRNA	GO:0000470	0.0003
4FEZ-A	detection of maltose stimulus	GO:0034289	0.0000
4FEZ-A	nucleotide-sugar biosynthetic process	GO:0009226	0.0895
4FEZ-A	reactive oxygen species metabolic process	GO:0072593	0.0029
4FEZ-A	monocarboxylic acid transport	GO:0015718	0.0001
4FEZ-A	pathogenesis	GO:0009405	0.0061
4FEZ-A	organic acid metabolic process	GO:0006082	0.8570
4FEZ-A	regulation of cell morphogenesis involved in differentiation	GO:0010769	0.0000
4FEZ-A	protein polymerization	GO:0051258	0.0002
4FEZ-A	ribonucleoside monophosphate metabolic process	GO:0009161	0.4889
4FEZ-A	glycosaminoglycan catabolic process	GO:0006027	0.0002
4FEZ-A	negative regulation of cell differentiation	GO:0045596	0.0000
4FEZ-A	regulation of small GTPase mediated signal transduction	GO:0051056	0.0000
